17,2,1,1320.0,2320.0
17,2,1,1471.0,1909.0
17,2,1,1607.0,1801.0
19,2,1,18150.0,20160.0
19,2,1,18374.0,24451.0
19,2,1,21334.0,35263.0
20,2,1,3777.0,2690.0
20,2,1,3757.0,3676.0
20,2,1,4393.0,2554.0
21,2,1,1691.0,2200.0
21,2,1,1505.0,1484.0
21,2,1,977.0,1111.0
22,2,1,14138.0,13740.0
22,2,1,6270.0,3491.0
22,2,1,18063.0,12246.0
23,2,1,3432.0,5000.0
23,2,1,3453.0,3126.0
23,2,1,3437.0,3487.0
24,2,1,42111.0,53360.0
24,2,1,27294.0,10774.0
24,2,1,67289.0,75916.0
25,2,1,6420.0,8760.0
25,2,1,6258.0,8040.0
25,2,1,4849.0,5331.0
1,3,2,6499.0,212533.0
1,3,2,4983.0,145880.0
2,3,2,3753.0,104971.0
2,3,2,3756.0,93525.0
3,3,2,1142.0,42200.0
3,3,2,385.0,13619.0
4,3,2,3325.0,85802.0
4,3,2,3018.0,106762.0
5,3,2,4450.0,139630.0
5,3,2,4090.0,111558.0
6,3,2,231.0,8536.0
6,3,2,153.0,5412.0
28,3,2,4974.0,126152.0
28,3,2,5633.0,134686.0
7,3,2,5151.0,104486.0
7,3,2,3580.0,75805.0
29,3,2,1024.0,36224.0
8,3,2,2136.0,76779.0
8,3,2,2436.0,86173.0
26,3,2,750.0,27715.0
26,3,2,537.0,18996.0
9,3,2,898.0,33184.0
9,3,2,1523.0,53876.0
10,3,2,277.0,10236.0
10,3,2,304.0,10754.0
11,3,2,3443.0,170257.0
11,3,2,3519.0,177570.0
12,3,2,169.0,6245.0
12,3,2,147.0,5200.0
13,3,2,613.0,22652.0
13,3,2,1249.0,44183.0
14,3,2,690.0,25498.0
14,3,2,678.0,23984.0
15,3,2,3726.0,102024.0
15,3,2,4158.0,160440.0
27,3,2,519.0,7447.0
27,3,2,314.0,11108.0
16,3,2,3702.0,136800.0
16,3,2,2592.0,91692.0
17,3,2,917.0,33886.0
17,3,2,629.0,22251.0
18,3,2,300.0,11086.0
18,3,2,328.0,11603.0
19,3,2,8037.0,477145.0
19,3,2,8272.0,386862.0
20,3,2,9020.0,384166.0
20,3,2,7521.0,346490.0
21,3,2,6817.0,316393.0
21,3,2,5924.0,197539.0
22,3,2,1032.0,38134.0
22,3,2,664.0,23489.0
23,3,2,2051.0,75791.0
23,3,2,2049.0,72483.0
24,3,2,1215.0,22654.0
24,3,2,862.0,19680.0
25,3,2,934.0,34514.0
25,3,2,760.0,26885.0
1,4,2,127.0,25.0
4,4,2,791.0,286.0
28,4,2,115.0,17.0
9,4,2,581.0,107.0
13,4,2,19.0,3.0
27,4,2,2434.0,470.0
16,4,2,63.0,16.0
21,4,2,43.0,9.0
1,5,2,813.0,63.0
4,5,2,260.0,26.0
28,5,2,124.0,11.0
9,5,2,28.0,2.0
13,5,2,42.0,3.0
27,5,2,1014.0,94.0
16,5,2,1418.0,136.0
21,5,2,1241.0,119.0
25,5,2,279.0,24.0
1,6,2,243.0,73.0
1,6,2,249.0,86.0
2,6,2,28083.0,19178.0
2,6,2,28497.0,22157.0
3,6,2,16.0,5.0
3,6,2,2.0,1.0
4,6,2,601.0,182.0
4,6,2,609.0,210.0
5,6,2,34.0,10.0
5,6,2,63.0,22.0
6,6,2,401.0,121.0
6,6,2,358.0,124.0
28,6,2,1938.0,568.0
28,6,2,1938.0,1373.0
7,6,2,39.0,12.0
7,6,2,39.0,13.0
29,6,2,2.0,1.0
8,6,2,251.0,76.0
8,6,2,255.0,88.0
26,6,2,503.0,152.0
26,6,2,557.0,192.0
9,6,2,2.0,1.0
10,6,2,29298.0,7543.0
10,6,2,35146.0,6072.0
11,6,2,10865.0,1132.0
11,6,2,10865.0,2285.0
12,6,2,124.0,37.0
12,6,2,230.0,79.0
13,6,2,93.0,32.0
14,6,2,4973.0,939.0
14,6,2,5568.0,1416.0
15,6,2,2854.0,417.0
15,6,2,2864.0,582.0
16,6,2,4045.0,1223.0
16,6,2,4385.0,1514.0
17,6,2,222.0,67.0
17,6,2,195.0,67.0
18,6,2,21.0,6.0
18,6,2,20.0,7.0
19,6,2,911.0,275.0
19,6,2,749.0,259.0
20,6,2,770.0,233.0
20,6,2,786.0,271.0
21,6,2,4354.0,1317.0
21,6,2,4577.0,1124.0
23,6,2,29.0,9.0
23,6,2,37.0,13.0
24,6,2,4606.0,2299.0
24,6,2,4613.0,1369.0
25,6,2,34.0,10.0
25,6,2,66.0,23.0
1,7,1,168.0,62.0
1,7,1,205.0,76.0
2,7,1,136.0,94.0
2,7,1,73.0,52.0
3,7,1,3187.0,1091.0
3,7,1,577.0,198.0
4,7,1,52.0,21.0
4,7,1,39.0,16.0
5,7,1,852.0,237.0
5,7,1,1123.0,311.0
6,7,1,2.0,1.0
7,7,1,6.0,3.0
7,7,1,11.0,5.0
8,7,1,20.0,8.0
8,7,1,36.0,12.0
9,7,1,8127.0,2445.0
9,7,1,3335.0,1003.0
10,7,1,368.0,125.0
10,7,1,256.0,86.0
13,7,1,3485.0,1049.0
13,7,1,639.0,192.0
15,7,1,20.0,8.0
16,7,1,75.0,14.0
16,7,1,70.0,13.0
17,7,1,2.0,1.0
18,7,1,2.0,1.0
19,7,1,73.0,22.0
19,7,1,93.0,27.0
20,7,1,337.0,111.0
20,7,1,416.0,138.0
21,7,1,37.0,9.0
21,7,1,40.0,9.0
22,7,1,2.0,1.0
22,7,1,1.0,1.0
23,7,1,787.0,293.0
23,7,1,1221.0,459.0
24,7,1,14.0,10.0
24,7,1,538.0,362.0
25,7,1,23.0,5.0
25,7,1,21.0,4.0
1,8,2,99250.0,630000000.0
1,8,2,99381.0,690200000.0
2,8,2,2670.0,35700000.0
2,8,2,2652.0,39100000.0
3,8,2,20229.0,155900000.0
3,8,2,21461.0,109900000.0
4,8,2,24277.0,211500000.0
4,8,2,23987.0,97400000.0
5,8,2,17377.0,161700000.0
5,8,2,17486.0,101900000.0
6,8,2,4564.0,14400000.0
6,8,2,4115.0,27600000.0
28,8,2,22667.0,338200000.0
28,8,2,23664.0,186000000.0
7,8,2,4331.0,51400000.0
7,8,2,4487.0,27800000.0
8,8,2,10545.0,98100000.0
8,8,2,10611.0,74000000.0
26,8,2,3660.0,25900000.0
26,8,2,3808.0,38900000.0
9,8,2,2174.0,21000000.0
9,8,2,3715.0,36400000.0
10,8,2,882.0,5500000.0
10,8,2,872.0,9200000.0
11,8,2,5105.0,25600000.0
11,8,2,5199.0,42100000.0
12,8,2,9120.0,48100000.0
12,8,2,8343.0,45700000.0
13,8,2,11720.0,80800000.0
13,8,2,11523.0,76000000.0
14,8,2,5861.0,36100000.0
14,8,2,6065.0,70100000.0
15,8,2,23934.0,224100000.0
15,8,2,24240.0,258500000.0
16,8,2,14284.0,141100000.0
16,8,2,14466.0,181400000.0
17,8,2,1091.0,8200000.0
17,8,2,1093.0,6800000.0
18,8,2,4742.0,72400000.0
18,8,2,4918.0,80800000.0
19,8,2,5586.0,26700000.0
19,8,2,6057.0,39600000.0
20,8,2,5991.0,84200000.0
20,8,2,5927.0,47300000.0
21,8,2,15423.0,106300000.0
21,8,2,15500.0,86600000.0
22,8,2,1023.0,7300000.0
22,8,2,776.0,5700000.0
23,8,2,18690.0,171300000.0
23,8,2,21805.0,106800000.0
24,8,2,2118.0,14300000.0
24,8,2,1933.0,10600000.0
25,8,2,8511.0,64900000.0
25,8,2,8574.0,64100000.0
1,9,2,680.0,323.0
1,9,2,1747.0,911.0
2,9,2,4182.0,769.0
2,9,2,5996.0,2421.0
3,9,2,808.0,150.0
3,9,2,365.0,106.0
4,9,2,175.0,33.0
4,9,2,197.0,57.0
5,9,2,4.0,1.0
6,9,2,11.0,3.0
7,9,2,7.0,1.0
7,9,2,11.0,3.0
29,9,2,197.0,57.0
8,9,2,338.0,63.0
8,9,2,500.0,145.0
9,9,2,102.0,19.0
9,9,2,81.0,24.0
10,9,2,6021.0,1535.0
10,9,2,4453.0,1279.0
11,9,2,15.0,3.0
11,9,2,6.0,2.0
12,9,2,1130.0,77.0
12,9,2,1921.0,191.0
13,9,2,91.0,17.0
13,9,2,39.0,11.0
14,9,2,3.0,1.0
14,9,2,12.0,3.0
15,9,2,1.0,0.1
15,9,2,5.0,2.0
27,9,2,10.0,3.0
16,9,2,7.0,1.0
16,9,2,10.0,3.0
17,9,2,5.0,1.0
17,9,2,65.0,19.0
18,9,2,3.0,1.0
19,9,2,5812.0,700.0
19,9,2,5188.0,903.0
20,9,2,1643.0,210.0
20,9,2,1410.0,710.0
21,9,2,59.0,10.0
21,9,2,41.0,12.0
22,9,2,27.0,5.0
22,9,2,3.0,1.0
23,9,2,108.0,20.0
23,9,2,68.0,20.0
24,9,2,243.0,45.0
24,9,2,302.0,88.0
25,9,2,3869.0,724.0
25,9,2,5077.0,1076.0
1,10,1,10220.0,14650.0
1,10,1,5103.0,3024.0
1,10,1,6881.0,8600.0
2,10,1,1877.0,2410.0
2,10,1,668.0,1267.0
2,10,1,602.0,1031.0
3,10,1,12587.0,18550.0
3,10,1,3325.0,2335.0
3,10,1,6031.0,7148.0
4,10,1,4092.0,8910.0
4,10,1,1859.0,1949.0
4,10,1,2095.0,2694.0
5,10,1,9738.0,21230.0
5,10,1,2709.0,4717.0
5,10,1,2815.0,3852.0
6,10,1,171.0,350.0
6,10,1,141.0,275.0
6,10,1,162.0,304.0
28,10,1,4.0,1.0
7,10,1,490.0,850.0
7,10,1,145.0,245.0
7,10,1,309.0,462.0
8,10,1,11094.0,9220.0
8,10,1,9505.0,6153.0
8,10,1,10651.0,6570.0
26,10,1,1883.0,2730.0
26,10,1,1185.0,2313.0
26,10,1,3793.0,7122.0
9,10,1,3462.0,7450.0
9,10,1,2318.0,4117.0
9,10,1,2699.0,4556.0
10,10,1,18396.0,22910.0
10,10,1,1469.0,1653.0
10,10,1,2024.0,3093.0
11,10,1,443.0,870.0
11,10,1,67.0,126.0
11,10,1,140.0,164.0
12,10,1,4415.0,4820.0
12,10,1,1529.0,1040.0
12,10,1,3310.0,403.0
13,10,1,13396.0,24140.0
13,10,1,5915.0,7337.0
13,10,1,7684.0,10806.0
14,10,1,214.0,350.0
14,10,1,217.0,503.0
14,10,1,1169.0,690.0
15,10,1,1244.0,2530.0
15,10,1,1066.0,2081.0
15,10,1,1738.0,3263.0
16,10,1,5438.0,7930.0
16,10,1,3033.0,4626.0
16,10,1,3290.0,5761.0
17,10,1,2.0,1.0
17,10,1,4.0,3.0
17,10,1,15.0,28.0
18,10,1,2732.0,5550.0
18,10,1,1661.0,3243.0
18,10,1,1785.0,5152.0
19,10,1,9743.0,4400.0
19,10,1,7435.0,3834.0
19,10,1,6977.0,3241.0
20,10,1,9508.0,10880.0
20,10,1,1558.0,2581.0
20,10,1,2767.0,3580.0
21,10,1,6716.0,10020.0
21,10,1,3904.0,6739.0
21,10,1,4301.0,7050.0
22,10,1,2782.0,2830.0
22,10,1,555.0,936.0
22,10,1,2610.0,5872.0
23,10,1,6779.0,6380.0
23,10,1,389.0,446.0
23,10,1,1124.0,3174.0
24,10,1,5486.0,11100.0
24,10,1,1878.0,3687.0
24,10,1,4922.0,11337.0
25,10,1,21257.0,28670.0
25,10,1,17934.0,18312.0
25,10,1,17883.0,13734.0
1,11,2,1265.0,654.0
1,11,2,1410.0,724.0
2,11,2,169.0,100.0
2,11,2,149.0,79.0
3,11,2,703.0,646.0
3,11,2,271.0,777.0
4,11,2,1203.0,1100.0
4,11,2,1563.0,574.0
5,11,2,665.0,519.0
5,11,2,767.0,601.0
6,11,2,228.0,135.0
6,11,2,297.0,158.0
7,11,2,567.0,369.0
7,11,2,575.0,322.0
8,11,2,400.0,237.0
8,11,2,616.0,328.0
26,11,2,24.0,14.0
26,11,2,21.0,11.0
9,11,2,490.0,291.0
9,11,2,370.0,197.0
10,11,2,3540.0,2389.0
10,11,2,3535.0,1350.0
11,11,2,100.0,59.0
11,11,2,80.0,43.0
12,11,2,18115.0,15292.0
12,11,2,22742.0,17648.0
13,11,2,778.0,389.0
13,11,2,1156.0,509.0
14,11,2,3750.0,546.0
14,11,2,5178.0,168.0
15,11,2,55.0,33.0
15,11,2,68.0,36.0
27,11,2,75.0,44.0
27,11,2,11.0,6.0
16,11,2,173.0,103.0
16,11,2,127.0,68.0
17,11,2,628.0,452.0
17,11,2,706.0,639.0
18,11,2,12.0,7.0
18,11,2,32.0,17.0
19,11,2,25298.0,9323.0
19,11,2,23421.0,6665.0
20,11,2,1819.0,1969.0
20,11,2,2231.0,2976.0
21,11,2,2161.0,1822.0
21,11,2,1938.0,2118.0
22,11,2,464.0,279.0
22,11,2,688.0,451.0
23,11,2,385.0,228.0
23,11,2,495.0,264.0
24,11,2,355.0,211.0
24,11,2,390.0,209.0
25,11,2,5144.0,3435.0
25,11,2,5872.0,3129.0
1,12,2,2.0,11.0
4,12,2,439.0,2677.0
4,12,2,342.0,2085.0
5,12,2,43.0,242.0
5,12,2,18.0,101.0
29,12,2,1.0,6.0
9,12,2,59.0,269.0
14,12,2,1.0,6.0
27,12,2,81.0,448.0
27,12,2,140.0,775.0
23,12,2,34.0,169.0
3,13,2,1.0,16.0
4,13,2,2.0,32.0
4,13,1,5.0,71.0
28,13,2,17.0,273.0
28,13,1,13.0,184.0
29,13,2,2.0,32.0
9,13,2,10.0,160.0
9,13,1,11.0,156.0
13,13,2,1.0,16.0
15,13,2,2.0,32.0
15,13,1,1.0,14.0
27,13,2,372.0,5960.0
27,13,1,364.0,5160.0
21,13,2,9.0,144.0
21,13,1,1.0,14.0
1,14,3,4113.0,3046.0
1,14,3,4627.0,3427.0
2,14,3,5.0,2.0
3,14,3,442.0,55.0
3,14,3,566.0,78.0
4,14,3,402.0,203.0
4,14,3,394.0,200.0
5,14,3,353.0,277.0
5,14,3,300.0,236.0
8,14,3,148.0,86.0
8,14,3,82.0,48.0
9,14,3,14.0,7.0
9,14,3,80.0,37.0
10,14,3,179.0,231.0
10,14,3,107.0,80.0
13,14,3,291.0,135.0
13,14,3,40.0,18.0
16,14,3,1.0,1.0
19,14,3,94.0,47.0
19,14,3,91.0,45.0
20,14,3,38.0,23.0
20,14,3,133.0,79.0
21,14,3,2.0,2.0
23,14,3,6.0,2.0
24,14,3,50.0,23.0
25,14,3,120.0,60.0
25,14,3,146.0,73.0
1,15,1,19152.0,29100.0
1,15,1,13131.0,12376.0
1,15,1,16629.0,14937.0
2,15,1,27879.0,68800.0
2,15,1,26138.0,58310.0
2,15,1,27404.0,69395.0
3,15,1,49906.0,86140.0
3,15,1,20419.0,24413.0
3,15,1,21661.0,29153.0
4,15,1,12476.0,34940.0
4,15,1,9365.0,17172.0
4,15,1,9461.0,17197.0
5,15,1,41170.0,66480.0
5,15,1,27513.0,35111.0
5,15,1,32090.0,40870.0
6,15,1,27151.0,84670.0
6,15,1,23529.0,59805.0
6,15,1,34112.0,90131.0
28,15,1,56.0,90.0
28,15,1,42.0,44.0
28,15,1,87.0,106.0
7,15,1,6040.0,12680.0
7,15,1,3276.0,5175.0
7,15,1,3419.0,5001.0
8,15,1,7145.0,11740.0
8,15,1,4639.0,6821.0
8,15,1,5742.0,8446.0
26,15,1,2604.0,4400.0
26,15,1,2314.0,3602.0
26,15,1,2817.0,3641.0
9,15,1,61269.0,121710.0
9,15,1,49860.0,55516.0
9,15,1,44499.0,61630.0
10,15,1,35997.0,56090.0
10,15,1,29026.0,42530.0
10,15,1,34450.0,49319.0
11,15,1,27543.0,41370.0
11,15,1,20487.0,21840.0
11,15,1,21510.0,27601.0
12,15,1,6913.0,10610.0
12,15,1,6998.0,8070.0
12,15,1,9151.0,3587.0
13,15,1,49084.0,83550.0
13,15,1,29798.0,31504.0
13,15,1,24080.0,25951.0
14,15,1,5757.0,9680.0
14,15,1,5022.0,8067.0
14,15,1,7706.0,10613.0
15,15,1,6145.0,11400.0
15,15,1,3566.0,6061.0
15,15,1,8065.0,14459.0
27,15,1,8.0,10.0
27,15,1,9.0,20.0
27,15,1,3.0,4.0
16,15,1,6485.0,7980.0
16,15,1,4380.0,3827.0
16,15,1,2999.0,3608.0
17,15,1,19399.0,73000.0
17,15,1,19769.0,59848.0
17,15,1,18459.0,57561.0
18,15,1,1330.0,2290.0
18,15,1,1041.0,2340.0
18,15,1,1325.0,3130.0
19,15,1,1782.0,3260.0
19,15,1,1684.0,2460.0
19,15,1,1472.0,2055.0
20,15,1,13518.0,24880.0
20,15,1,9005.0,15616.0
20,15,1,12583.0,20484.0
21,15,1,4434.0,7350.0
21,15,1,3697.0,5638.0
21,15,1,2596.0,4599.0
22,15,1,105142.0,169930.0
22,15,1,80288.0,84788.0
22,15,1,109650.0,137827.0
23,15,1,57373.0,101310.0
23,15,1,45984.0,53653.0
23,15,1,56036.0,70859.0
24,15,1,61464.0,118820.0
24,15,1,54041.0,89765.0
24,15,1,75133.0,141916.0
25,15,1,5760.0,7350.0
25,15,1,7069.0,3031.0
25,15,1,8557.0,4161.0
1,16,1,5794.0,1171.0
1,16,1,5967.0,1710.0
2,16,1,107.0,27.0
2,16,1,37.0,10.0
3,16,1,37944.0,10082.0
3,16,1,30282.0,7897.0
4,16,1,3551.0,918.0
4,16,1,4630.0,1623.0
5,16,1,7830.0,1510.0
5,16,1,8515.0,2008.0
6,16,1,8.0,2.0
28,16,1,5.0,1.0
28,16,1,5.0,1.0
7,16,1,1018.0,259.0
7,16,1,1041.0,279.0
8,16,1,151.0,38.0
8,16,1,168.0,45.0
9,16,1,3835.0,975.0
9,16,1,2327.0,623.0
10,16,1,16.0,5.0
10,16,1,11.0,3.0
11,16,1,204.0,52.0
11,16,1,142.0,38.0
12,16,1,8.0,2.0
12,16,1,15.0,4.0
13,16,1,5925.0,1433.0
13,16,1,1550.0,581.0
14,16,1,65.0,17.0
14,16,1,161.0,43.0
16,16,1,389.0,99.0
16,16,1,599.0,160.0
17,16,1,141.0,36.0
17,16,1,72.0,19.0
19,16,1,11.0,3.0
19,16,1,17.0,5.0
20,16,1,717.0,182.0
20,16,1,1073.0,287.0
21,16,1,245.0,62.0
21,16,1,475.0,127.0
22,16,1,5072.0,1290.0
22,16,1,4392.0,1176.0
23,16,1,7996.0,2445.0
23,16,1,5607.0,1331.0
24,16,1,632.0,161.0
24,16,1,932.0,250.0
25,16,1,47.0,12.0
25,16,1,74.0,20.0
1,17,1,75752.0,29680.0
1,17,1,80595.0,23240.0
1,17,1,94373.0,28512.0
2,17,1,1993.0,900.0
2,17,1,199.0,73.0
2,17,1,1784.0,817.0
3,17,1,15029.0,13920.0
3,17,1,12211.0,11313.0
3,17,1,34264.0,22249.0
4,17,1,42152.0,57840.0
4,17,1,44456.0,40089.0
4,17,1,53798.0,48616.0
5,17,1,12140.0,3820.0
5,17,1,3383.0,1811.0
5,17,1,6094.0,3302.0
6,17,1,1.0,1.0
6,17,1,1.0,1.0
6,17,1,2.0,2.0
7,17,1,28091.0,8410.0
7,17,1,27521.0,9307.0
7,17,1,35441.0,12453.0
8,17,1,10986.0,13910.0
8,17,1,9390.0,9313.0
8,17,1,11319.0,13154.0
9,17,1,10020.0,16970.0
9,17,1,22624.0,24115.0
9,17,1,24410.0,18887.0
10,17,1,25920.0,28520.0
10,17,1,27211.0,24393.0
10,17,1,25963.0,21245.0
11,17,1,326.0,160.0
11,17,1,653.0,471.0
11,17,1,921.0,583.0
12,17,1,1672.0,1320.0
12,17,1,1968.0,1206.0
12,17,1,2780.0,1658.0
13,17,1,19792.0,29760.0
13,17,1,17261.0,7665.0
13,17,1,24009.0,11859.0
14,17,1,158.0,150.0
14,17,1,76.0,52.0
14,17,1,255.0,157.0
15,17,1,2.0,2.0
27,17,1,1.0,1.0
27,17,1,1.0,1.0
16,17,1,9738.0,17050.0
16,17,1,11240.0,15308.0
16,17,1,12455.0,7508.0
17,17,1,78.0,130.0
17,17,1,46.0,30.0
17,17,1,140.0,83.0
19,17,1,5806.0,4530.0
19,17,1,7140.0,4352.0
19,17,1,6927.0,4060.0
20,17,1,33672.0,19290.0
20,17,1,33223.0,20181.0
20,17,1,38827.0,23826.0
21,17,1,1845.0,2680.0
21,17,1,2051.0,2491.0
21,17,1,2382.0,3850.0
22,17,1,2927.0,2650.0
22,17,1,1641.0,1075.0
22,17,1,1466.0,922.0
23,17,1,10488.0,15400.0
23,17,1,8335.0,11812.0
23,17,1,12492.0,13434.0
24,17,1,1639.0,2120.0
24,17,1,2118.0,1472.0
24,17,1,3506.0,2058.0
25,17,1,7007.0,5630.0
25,17,1,6264.0,3869.0
25,17,1,7996.0,6695.0
1,18,1,18242.0,20520.0
1,18,1,21839.0,24570.0
2,18,1,325.0,727.0
2,18,1,1886.0,3805.0
3,18,1,1020.0,1122.0
3,18,1,209.0,230.0
4,18,1,31125.0,61590.0
4,18,1,35153.0,69615.0
5,18,1,7354.0,16806.0
5,18,1,10495.0,23991.0
6,18,1,12.0,19.0
7,18,1,5.0,15.0
7,18,1,31.0,76.0
8,18,1,614.0,1233.0
8,18,1,794.0,1591.0
26,18,1,2.0,5.0
26,18,1,62.0,164.0
9,18,1,427.0,796.0
9,18,1,626.0,1167.0
10,18,1,23042.0,27297.0
10,18,1,36861.0,43581.0
11,18,1,233.0,479.0
11,18,1,202.0,415.0
12,18,1,13.0,15.0
12,18,1,34.0,40.0
13,18,1,7018.0,13053.0
13,18,1,11207.0,20845.0
14,18,1,7.0,14.0
15,18,1,187.0,500.0
15,18,1,735.0,1966.0
16,18,1,7154.0,14355.0
16,18,1,6557.0,13145.0
18,18,1,14.0,40.0
18,18,1,56.0,164.0
19,18,1,3931.0,2709.0
19,18,1,4588.0,3380.0
20,18,1,3551.0,4916.0
20,18,1,6369.0,8458.0
21,18,1,6269.0,4915.0
21,18,1,6204.0,5165.0
22,18,1,16.0,27.0
22,18,1,127.0,212.0
23,18,1,805.0,1335.0
23,18,1,670.0,1112.0
24,18,1,811.0,1180.0
24,18,1,7006.0,10190.0
25,18,1,8899.0,18011.0
25,18,1,8429.0,17077.0
1,19,1,4420.0,1260.0
1,19,1,4238.0,699.0
1,19,1,5730.0,1737.0
2,19,1,3623.0,470.0
2,19,1,2234.0,574.0
2,19,1,1714.0,464.0
3,19,1,3606.0,1490.0
3,19,1,5377.0,2290.0
3,19,1,1424.0,604.0
4,19,1,2949.0,1750.0
4,19,1,3554.0,1020.0
4,19,1,4126.0,2378.0
5,19,1,4328.0,1830.0
5,19,1,4460.0,1899.0
5,19,1,5379.0,2693.0
6,19,1,351.0,150.0
6,19,1,309.0,132.0
6,19,1,1206.0,512.0
28,19,1,7.0,0.1
28,19,1,45.0,19.0
28,19,1,55.0,23.0
7,19,1,48.0,20.0
7,19,1,28.0,12.0
7,19,1,94.0,40.0
8,19,1,5231.0,2600.0
8,19,1,4596.0,1843.0
8,19,1,4644.0,391.0
26,19,1,18497.0,4190.0
26,19,1,8582.0,3150.0
26,19,1,14294.0,4689.0
9,19,1,9549.0,9210.0
9,19,1,9565.0,5301.0
9,19,1,6900.0,5015.0
10,19,1,330.0,140.0
10,19,1,149.0,63.0
10,19,1,231.0,98.0
11,19,1,37.0,20.0
11,19,1,113.0,48.0
11,19,1,111.0,47.0
12,19,1,88.0,40.0
12,19,1,84.0,36.0
12,19,1,390.0,165.0
13,19,1,11814.0,8970.0
13,19,1,14017.0,6584.0
13,19,1,3528.0,1607.0
14,19,1,92.0,40.0
14,19,1,46.0,20.0
14,19,1,107.0,45.0
15,19,1,6176.0,820.0
15,19,1,3794.0,1721.0
15,19,1,2776.0,1024.0
16,19,1,176.0,70.0
16,19,1,129.0,55.0
16,19,1,178.0,76.0
17,19,1,6967.0,3660.0
17,19,1,6835.0,3669.0
17,19,1,11950.0,7288.0
18,19,1,22903.0,4270.0
18,19,1,10159.0,3327.0
18,19,1,10391.0,3088.0
19,19,1,8228.0,3140.0
19,19,1,12337.0,4098.0
19,19,1,20891.0,9807.0
20,19,1,694.0,290.0
20,19,1,543.0,231.0
20,19,1,451.0,191.0
21,19,1,4186.0,1610.0
21,19,1,5425.0,2449.0
21,19,1,7075.0,2710.0
22,19,1,3370.0,1400.0
22,19,1,2672.0,1138.0
